%ATOMIC_POSTION in Bohr units
He	6.006365079	10.28622418	16.97143048	
He	65.53564561	23.63272549	61.39589609	
He	2.475529149	10.03637018	35.59159098	
He	26.28008918	7.778454948	18.39825795	
He	67.41966642	9.177451567	17.28768438	
He	48.95043874	44.88947021	48.55554903	
He	41.27282144	52.87232071	8.119568878	
He	2.342104122	5.918893691	48.98220754	
He	26.9333947	25.72864212	5.060113658	
He	29.88809084	26.3623627	13.42544223	
He	55.07698554	25.18964642	6.768772618	
He	2.769593979	50.23658567	39.06102049	
He	9.111921285	23.23707324	37.62948128	
He	21.3458779	13.33167368	63.04988541	
He	43.11621893	14.69162516	65.17626461	
He	8.977345623	67.56008039	11.53460235	
He	18.44397453	27.48309689	30.66354643	
He	60.72596518	66.46839109	22.06760222	
He	13.07667214	11.02616612	44.54513016	
He	47.26996405	16.10436726	9.318078022	
He	2.093888383	16.62199406	52.73903566	
He	43.22968748	16.20710986	55.00538358	
He	35.47861298	46.32125817	48.96864898	
He	29.18022836	50.9525314	6.170094314	
He	33.89559014	63.99637838	42.08265157	
He	21.13202326	7.357053618	44.67780921	
He	10.59827869	17.93846649	45.58315544	
He	49.87002987	37.45459988	37.39762214	
He	10.27986381	4.2585333	38.41323957	
He	49.52978953	59.26203959	60.42483571	
He	11.0882755	9.931568237	60.5119322	
He	44.8890933	62.98631639	31.92999128	
He	55.79230071	56.03978667	48.26100003	
He	63.35538455	6.482466741	51.90700071	
He	17.28506562	4.304556879	10.21444814	
He	39.72230891	31.88348089	50.77543777	
He	62.28235068	42.99539242	48.13620698	
He	9.296432747	18.00949551	15.42712089	
He	12.18609338	42.17674668	7.855685677	
He	60.54722386	37.63231314	62.33906826	
He	35.85938076	18.29751657	8.595553353	
He	10.08285611	39.55642468	32.71442671	
He	30.0857302	7.893198628	64.36491364	
He	26.25953163	16.05645533	49.48131147	
He	55.61247367	14.67521609	60.62108166	
He	45.13796064	65.53543816	58.9724406	
He	67.63065487	30.87166789	32.11167821	
He	50.87493148	13.75997286	66.16644788	
He	0.5091983639	32.11354458	14.46987511	
He	11.10452949	1.530269929	63.16760078	
He	26.17522348	3.055942483	62.90859398	
He	27.09365558	3.537965771	45.22604948	
He	8.382500269	12.77374976	27.97271335	
He	27.4280631	16.25851628	6.303901365	
He	6.611711603	8.024031161	67.71424064	
He	61.77836117	1.775079734	57.34640374	
He	41.54084377	59.71910995	53.08394218	
He	13.45411679	2.241207283	46.02448442	
He	62.98102509	35.78592638	47.56627191	
He	20.13202351	24.98425944	21.59818195	
He	19.769642	26.779397	44.82092118	
He	19.77392122	26.44087196	51.46879168	
He	49.69514569	10.72918881	52.53631767	
He	20.12857269	36.62690645	36.63977465	
He	15.89866396	49.69004667	42.89585015	
He	12.90463298	27.49517795	42.08938479	
He	37.62189632	17.91134347	21.98963627	
He	16.33119576	6.469303198	58.8640985	
He	16.58458562	30.29989913	0.9267652598	
He	49.16994077	25.96349394	67.18888869	
He	38.51433228	43.58411946	21.0492651	
He	44.49650082	41.45946	0.04239353774	
He	9.737166971	41.97344923	23.55077285	
He	10.39002799	57.14573988	54.45273268	
He	6.970989154	33.27488618	24.36612503	
He	18.20493722	9.180206374	22.3815934	
He	24.17532667	15.12362575	55.8363152	
He	38.41048085	15.74239428	15.16079422	
He	30.8266937	43.8202305	42.74049315	
He	6.521085975	12.52927098	49.01607411	
He	12.75976644	10.61993773	52.59471156	
He	49.14264466	20.16004158	38.42041791	
He	26.41153158	12.07420739	43.13297768	
He	34.84489939	53.4591143	9.903992958	
He	7.623573906	7.25101628	31.51841283	
He	37.36744034	9.302994103	6.107126776	
He	43.69208475	11.98432955	49.32347653	
He	67.48798017	61.63991354	16.32527358	
He	67.55264826	14.1065818	2.316832054	
He	29.41807409	10.44089781	58.15878439	
He	15.26925872	20.81322257	30.59550588	
He	26.05079519	42.7452918	36.60957522	
He	34.13247465	20.03226886	30.59121015	
He	39.86500066	20.92682007	34.45367779	
He	4.515169526	44.90192101	66.41806019	
He	61.47121937	17.96985377	32.7311224	
He	6.604516321	2.906512571	57.09358074	
He	53.25905917	29.47711763	30.06355188	
He	18.28397415	42.21908667	4.995655237	
He	2.972273827	16.60466479	26.65247461	
He	1.167006436	62.915398	26.9891607	
He	56.52993202	17.55055988	37.60290238	
He	40.86244162	41.73653886	10.00982439	
He	11.16307999	39.61871091	1.669799057	
He	40.93302921	23.44839205	51.64299322	
He	11.47401886	9.472847384	21.71367974	
He	37.38453711	23.85704495	26.02742003	
He	55.43988724	45.32308747	22.94075293	
He	7.656758479	34.63664958	36.24211201	
He	41.10650106	11.46804471	58.85844019	
He	37.98365707	47.34065317	14.29472387	
He	50.76208956	44.21329943	18.13384456	
He	58.65282846	58.98681541	10.84770492	
He	3.165711926	30.15301987	37.30470364	
He	15.87550442	49.95891291	55.01876929	
He	17.3523883	37.24437139	56.38744363	
He	63.94819839	49.96791905	59.97040878	
He	13.86304906	25.19123789	15.51445407	
He	8.06435846	52.54855219	14.8142769	
He	37.12078847	6.150843776	63.34287165	
He	3.040540855	61.70533886	4.149188269	
He	38.38442172	22.99889434	4.03433998	
He	11.56178275	63.81407821	42.69585	
He	26.28916466	35.05599059	50.43492594	
He	50.01386651	52.65151549	35.81118357	
He	39.58494163	53.57934932	64.14376975	
He	58.90185518	1.385931279	42.09887258	
He	10.10762636	20.25604542	8.382323433	
He	64.61829007	62.55029833	7.905092266	
He	36.26641661	21.23304702	42.43572374	
He	4.525670463	49.3449736	28.47302977	
He	35.38946088	62.19947397	10.20910828	
He	64.49396565	32.63257064	55.04812305	
He	6.119732616	30.060042	44.11331535	
He	32.14115855	60.24085446	58.05372243	
He	13.41650493	39.43930612	47.27363975	
He	2.444692337	42.19463351	27.32532637	
He	32.88852278	50.78065073	67.08757689	
He	24.69630646	31.98104828	43.98085628	
He	51.81004661	15.54899882	33.28325394	
He	0.8984248103	54.57426595	47.91160135	
He	47.44943541	4.27598555	3.123618319	
He	36.25264473	9.736537115	37.72260883	
He	64.90871488	43.88229059	63.75860937	
He	65.71160399	49.84313632	20.64128043	
He	31.57983381	44.43918874	10.32236838	
He	42.93122143	37.80106908	23.14632184	
He	17.66771855	44.23819156	66.44865868	
He	5.261691204	4.290980082	43.45070594	
He	54.54926484	26.58853293	57.21724526	
He	33.04931963	64.27945741	17.55890852	
He	18.66306671	15.44434161	24.08216105	
He	11.24792191	64.60756007	50.5423042	
He	60.49855019	52.78379462	0.7271988579	
He	19.57770784	33.21575977	62.7786059	
He	9.752712694	28.39130254	61.74453025	
He	34.52404919	39.75413343	49.14099116	
He	18.98837829	55.37854228	18.88163222	
He	35.9951779	39.15251955	16.54750829	
He	52.80687693	44.49049165	55.50335711	
He	32.9953805	64.03251847	35.03068337	
He	53.90751768	56.7448164	65.09774813	
He	5.69886041	41.57816304	60.54130083	
He	7.231573116	56.42537594	48.6706917	
He	22.41451998	55.59950242	49.14273426	
He	15.70155475	28.71879804	56.07526629	
He	55.42919918	1.362665562	48.14613265	
He	40.60732086	29.10371977	43.99277827	
He	5.018462911	67.95984432	49.25042742	
He	44.92728161	0.1536857357	22.1462501	
He	5.384309989	39.80660592	14.3194633	
He	41.85800362	47.64090652	60.39940936	
He	19.50048566	64.25250308	42.81330093	
He	62.14007444	26.68977218	1.204009732	
He	16.48797284	20.2231201	66.79584825	
He	8.968994993	48.8182423	7.669247934	
He	67.96243731	53.67798171	26.09449739	
He	28.50296632	23.32584411	65.25012175	
He	53.92009017	64.04272326	4.95291864	
He	24.56650553	36.4515451	67.9907377	
He	49.42719882	8.364455562	27.89995535	
He	49.60240934	1.632805428	16.80316162	
He	63.5340055	9.313856013	31.60808541	
He	58.57884145	31.4741477	59.41504183	
He	60.36341238	6.414125048	45.90148555	
He	26.86603489	32.46502037	31.8802313	
He	43.41294591	24.22608952	22.55141732	
He	29.36786878	37.47122388	11.90220813	
He	29.46431197	31.24789212	54.51812788	
He	29.3408699	14.45845811	32.41693304	
He	45.0601861	17.0925262	32.83199458	
He	7.228189889	56.41970527	39.92177007	
He	47.33446368	17.36487045	2.037526553	
He	55.92557234	3.635590701	35.86427747	
He	40.84132554	49.75169556	20.39059985	
He	32.58654618	38.72097388	63.89595844	
He	57.80404774	6.681833326	27.61057214	
He	49.72916348	65.80426028	65.49043457	
He	38.41480467	14.87211915	31.7976	
He	52.47518231	20.4663821	60.97866085	
He	8.552277275	36.67689783	42.17637002	
He	12.63603801	65.31475122	35.54033898	
He	23.64860439	6.309633869	24.88895963	
He	31.35471767	38.6775467	34.29578194	
He	0.7697330908	20.80803691	45.32416772	
He	48.49511983	40.23192672	5.483706695	
He	34.30750458	2.276883834	24.38815898	
He	42.36824677	54.0346901	27.08043778	
He	51.20537186	30.91617219	50.74403954	
He	1.67117757	20.18655869	58.42831183	
He	26.17946271	26.11167055	41.36017785	
He	58.84288633	36.82386346	40.34782033	
He	14.37645297	58.69387465	49.26606686	
He	45.37667352	50.34972341	15.20758997	
He	27.09607653	56.9026352	43.57704685	
He	12.94477905	61.26381258	13.74861646	
He	9.436914286	20.79160031	62.68374771	
He	24.66603797	12.96478034	25.47915638	
He	19.3227378	0.5202519852	62.5422074	
He	56.38551222	36.34474956	46.68136816	
He	30.2270834	6.499186414	38.73668437	
He	41.81163257	59.66183265	3.930252232	
He	26.48128808	35.61656361	24.96472966	
He	10.81586908	9.111065192	4.199607572	
He	23.73705338	48.59683626	49.38671234	
He	59.55434444	30.73377647	42.69487188	
He	40.29605652	15.36520202	3.383364624	
He	24.35196092	41.03288226	46.39092535	
He	35.08559042	8.752770257	55.11367585	
He	49.12057921	46.08404983	61.56897435	
He	35.37641795	14.78505285	60.16086219	
He	49.12246385	38.0453207	45.78865813	
He	31.67563937	36.32088581	2.644497677	
He	62.49793933	27.45409198	9.10011578	
He	12.71660307	1.231936088	55.59613195	
He	2.254281744	56.29732546	66.01457113	
He	0.3388282966	43.76748232	40.9509381	
He	59.61375841	44.2875122	30.10005133	
He	63.7957415	1.572368981	36.36446445	
He	31.75895696	12.40438949	9.277150131	
He	41.71939305	57.26565798	40.69202507	
He	26.49620581	32.88326446	5.579571854	
He	16.20555523	48.1551628	5.603394506	
He	5.662652915	9.250985102	55.89442849	
He	43.17398379	33.39587416	30.48001428	
He	34.66006428	3.419090237	46.57761791	
He	64.93282791	21.82187435	16.5336139	
He	64.52284697	25.77128228	24.41634293	
He	5.020484367	47.95918525	53.14636836	
He	36.84570078	47.4749757	5.740792814	
He	14.84853643	13.96419487	18.43400789	
He	32.36405993	57.24112373	38.86711335	
He	19.78016049	51.3946028	0.5444950006	
He	12.67304371	63.46678896	6.737641621	
He	9.202369428	5.340770178	50.74993953	
He	3.538920892	65.27283014	40.80270895	
He	27.46539168	43.33927028	16.35524158	
He	0.3887841927	49.52603345	6.2769575	
He	57.98577113	66.03461356	12.47807871	
He	4.392121796	33.17041591	3.564160503	
He	32.30565101	8.159997172	30.59729284	
He	4.373944081	65.06657533	62.51373808	
He	66.95238813	58.45201531	42.30738178	
He	65.34543922	1.067202226	17.36030167	
He	17.30381868	35.40818736	5.464315453	
He	9.819921674	52.51885215	59.47927498	
He	37.78046258	36.90398937	55.5736522	
He	41.51121421	5.933739863	0.587724343	
He	48.33075981	22.22277012	53.55263996	
He	23.7014677	67.73555622	6.991548713	
He	46.07991942	18.92847155	18.64248656	
He	15.05191919	18.05013034	60.23874946	
He	29.93780186	50.79100459	48.44074528	
He	55.45348459	48.48993727	15.70404783	
He	22.01464559	67.14557784	23.38780081	
He	64.39999356	58.19314816	22.91135513	
He	0.8942257765	26.4305435	47.85813282	
He	48.72703199	14.91194884	27.12417752	
He	29.92553996	66.36150388	6.735215039	
He	19.92330412	29.88708535	39.10985599	
He	54.44429831	7.329933846	61.77794092	
He	30.68234742	46.63156518	21.67909306	
He	57.76361374	52.69474087	39.45627302	
He	46.25685338	31.43498547	20.95243502	
He	67.48974746	15.37416929	33.11248967	
He	47.49594646	11.10155603	4.298759475	
He	29.17997339	8.515171387	50.23852242	
He	27.37954702	18.43541094	12.75849464	
He	43.51303366	20.78848891	44.26972618	
He	40.00609281	25.90608913	17.46035121	
He	62.3573878	56.75771545	61.48267514	
He	36.46472211	2.035348417	53.244964	
He	37.23241674	39.65946676	4.096244528	
He	36.76444074	25.72761632	62.4205364	
He	1.370353624	36.41854622	9.589058669	
He	38.35479899	9.488512716	44.93533785	
He	33.26995607	34.82882481	26.73170082	
He	33.63891095	26.26210908	55.02518483	
He	55.90869831	38.60428833	33.57531593	
He	20.1469371	48.5964363	20.90750732	
He	28.94219635	67.70257375	38.63250746	
He	41.59612736	43.12508633	49.44481246	
He	23.88303537	63.28098078	32.20791098	
He	67.73803254	6.653917087	3.696111037	
He	25.62275678	56.77520277	31.5381242	
He	60.01408435	12.97143968	52.17099638	
He	55.54403659	42.06403206	49.82373558	
He	36.10150653	47.21751313	27.88639184	
He	52.96593882	50.48372412	1.358733195	
He	16.21523749	21.33788719	44.61504328	
He	0.2973391495	44.64165261	56.85216579	
He	66.77869465	50.56598783	66.22173065	
He	35.84059882	55.33743226	2.512780666	
He	30.09566853	66.43313588	66.59166526	
He	34.77374911	63.69699642	3.755853223	
He	66.4102979	42.41776393	10.03734027	
He	59.55191245	31.94612021	4.787356565	
He	35.98933385	11.35443561	66.63708322	
He	15.94087455	59.19202553	30.75413786	
He	23.53402423	47.09181972	6.535823499	
He	63.48657941	8.620984999	63.74171359	
He	33.932709	53.6663278	57.46303628	
He	62.63568882	46.65307628	13.67447739	
He	15.58299116	36.47325008	24.44521075	
He	37.71454717	44.80798547	41.96527845	
He	46.63049524	49.05503743	53.74980359	
He	56.97215655	10.76117658	12.14494555	
He	6.87235363	45.80646409	34.97151345	
He	35.78443843	2.293357152	38.49193242	
He	6.852859339	43.27398125	44.41509134	
He	7.657569785	55.82941057	24.01456652	
He	12.71396694	45.60241218	47.10702733	
He	44.96399074	8.888242634	63.75771461	
He	6.807645034	3.83696508	5.920368414	
He	57.23962858	45.72241879	67.03613165	
He	17.49790946	50.986814	62.15770072	
He	62.17386479	17.10416239	57.48836214	
He	11.59788055	47.2516808	64.03189734	
He	37.43691197	52.4970766	31.40596655	
He	56.30080479	31.79182283	65.7650935	
He	51.69822033	25.34243889	17.28382691	
He	56.65153208	6.266161961	53.74055061	
He	67.49272787	32.21571439	23.89431714	
He	7.568485359	29.60515314	31.10754586	
He	46.02817397	1.079533512	40.40719491	
He	57.30001589	65.32173527	54.65017762	
He	49.74302992	44.40743117	27.12540113	
He	43.56345163	58.28294134	19.23441427	
He	26.98542055	61.27813211	53.15370511	
He	64.42188995	39.52607869	42.36468159	
He	55.79312953	56.98380424	25.36197967	
He	30.46353021	19.05079193	60.35188938	
He	20.94320009	63.11993477	49.69361228	
He	17.45629052	37.62392714	67.07291019	
He	38.99259317	67.71782384	14.55714249	
He	64.31516477	61.54171774	56.94830448	
He	20.7437192	49.04308247	37.77457951	
He	50.79745151	67.4649247	54.31054974	
He	27.43119935	26.14017675	26.60034761	
He	61.17076876	18.16591231	65.08135954	
He	58.80113761	40.07101948	10.75684829	
He	39.68996719	36.57855816	44.28042168	
He	5.841535647	29.83748195	9.573412635	
He	48.18939045	30.62483812	34.73700022	
He	18.19217028	44.8387127	27.02074202	
He	46.92205316	23.81053472	32.81295426	
He	66.44980085	39.29911999	15.91909501	
He	12.82072632	28.34646487	34.55597712	
He	27.2608522	67.23251778	13.27358794	
He	39.78492335	29.01378933	57.00582811	
He	34.70117225	30.18445121	39.64234485	
He	18.01676178	11.41764228	8.522181116	
He	48.40439399	13.64347694	60.00628117	
He	26.15185668	40.9958273	4.292374277	
He	18.86255375	7.945972865	15.84492962	
He	51.31334272	60.10294281	32.10411215	
He	26.25202878	22.58950907	52.54553772	
He	51.8744863	16.62915659	54.91682349	
He	39.34847881	62.09593451	36.13415251	
He	5.309914387	17.30496857	36.97436415	
He	4.06136037	0.8909359025	15.9451409	
He	13.63272984	17.80617968	38.80574674	
He	3.832753437	23.8176379	64.4679038	
He	21.02166907	60.86828528	0.8549427496	
He	39.90144142	15.30703757	40.52686729	
He	23.76428265	27.05657373	60.34928341	
He	64.02241748	64.50167312	43.17622013	
He	21.8411014	49.10642314	30.91926331	
He	40.54162154	5.160838855	24.02509015	
He	3.144126431	0.4131791122	23.58538882	
He	46.78763524	28.2048118	28.12052082	
He	30.94182931	50.61536698	42.10231887	
He	41.24666754	4.775977479	9.471152625	
He	11.30686724	48.07586431	25.66706565	
He	34.5190942	56.06662325	44.74399121	
He	1.970169542	55.79906021	17.59745014	
He	15.86830822	56.5154767	65.94872555	
He	29.19797391	27.49470983	49.15625081	
He	48.20177383	12.09968929	37.11214412	
He	48.79907323	5.585259035	33.97551537	
He	12.91102823	54.65353142	11.12490083	
He	22.93869881	20.49053481	61.73548511	
He	30.54212112	58.00723042	6.406970605	
He	42.70779665	34.73796712	58.41220255	
He	36.98531278	51.63892658	37.9858644	
He	27.6641133	2.50175768	29.87656718	
He	65.35015883	49.00114346	51.70769213	
He	17.71378631	65.4863106	11.16816075	
He	42.19964965	12.70208971	10.04543683	
He	65.38554276	2.662655045	44.23408973	
He	38.01480061	11.10542337	25.07486543	
He	50.99207844	53.85579334	55.38209266	
He	56.77538225	33.80498804	52.71241563	
He	35.64312595	9.254910071	14.0759789	
He	42.62667724	29.84139626	63.98998083	
He	50.63615372	22.75325841	11.96818514	
He	37.01424243	19.83477521	55.59634455	
He	32.38573278	15.61625622	51.78986304	
He	57.20092929	53.87596896	18.99151175	
He	55.98336039	12.50347819	22.98947797	
He	38.32079446	58.18540029	23.89513356	
He	9.668717094	49.79931156	40.1647777	
He	7.501427182	66.28812028	0.3151117963	
He	51.81929882	50.23956191	29.90645407	
He	43.50130632	43.32486912	16.95405359	
He	23.76252067	24.12504993	10.95536582	
He	54.73853956	35.40051189	25.36578891	
He	62.59615262	43.97521227	19.97406792	
He	29.40414945	51.74453	28.30004478	
He	5.916101934	14.58463741	10.36151539	
He	24.62150125	54.04940962	37.5027174	
He	24.18371075	5.195602791	12.18585786	
He	16.69167048	59.93325294	23.63941416	
He	22.53676693	40.98379016	9.891413191	
He	37.6321261	67.85859577	65.78356289	
He	23.36506077	7.673199452	66.54652135	
He	21.2728696	39.69717337	62.28082964	
He	28.92358633	30.61706818	67.58474272	
He	32.49371511	14.58153579	25.78391714	
He	20.40376201	60.23765329	14.96422377	
He	24.00798953	19.99373641	2.521099733	
He	15.2595729	52.62307172	28.74638614	
He	67.35384931	3.055137256	61.08866825	
He	46.39114289	26.73775315	40.89846945	
He	60.94269478	14.11996961	44.91824373	
He	31.68947666	22.49839029	36.19259103	
He	17.42628278	43.267339	50.86710263	
He	35.63201846	18.29020693	65.60240564	
He	3.165698568	48.8237254	60.78053058	
He	6.901215489	59.55838822	11.52853299	
He	18.72731319	56.54876131	42.7583687	
He	52.617369	14.54865948	42.95775264	
He	57.53985509	65.51835174	37.11588252	
He	16.92502767	64.05209092	55.17637203	
He	66.19425108	38.32051623	59.16274253	
He	36.8977191	31.72860101	0.8340552858	
He	64.92039148	53.13907328	38.8870146	
He	41.73302319	55.65614583	58.51380979	
He	19.72043417	20.7452156	56.07480422	
He	50.40883304	0.7407656294	8.46507912	
He	59.42028211	54.43866398	53.86761322	
He	35.65772768	1.426167865	30.88297737	
He	59.82050838	47.77318618	55.87708852	
He	19.9034169	27.61510376	15.40236162	
He	16.15981702	7.543346619	37.15369833	
He	50.35161991	50.59278976	20.02474934	
He	27.79107363	32.71834165	61.0645443	
He	10.02582782	7.225402178	11.81926874	
He	31.87765175	56.35722048	51.04592735	
He	59.66935941	34.14668091	30.26865216	
He	13.93406931	50.64342632	19.62630855	
He	54.183685	17.46455177	18.73110722	
He	17.9967106	15.28883796	45.35925959	
He	38.93772609	46.31297436	66.12590511	
He	45.34903646	64.19057223	16.7471001	
He	62.62049281	23.32555183	43.63421606	
He	40.35813662	27.84220492	35.79874963	
He	23.71974981	47.99877479	60.19390253	
He	13.52127104	3.585932291	32.37167328	
He	62.41101365	55.20000547	45.07061821	
He	12.61817037	2.673889783	3.224911498	
He	32.04946205	57.95725972	30.31553122	
He	56.86212869	38.19661906	19.27432392	
He	54.14677363	26.37854754	38.36059471	
He	20.21513252	6.863498559	4.495986377	
He	35.11881069	30.40681729	16.07245276	
He	45.91693044	31.06664766	47.59661723	
He	61.02753697	10.45782874	18.55087748	
He	22.76789807	32.88228035	55.95626197	
He	33.77179481	21.11376663	16.58722661	
He	63.9138687	38.6996537	26.67700833	
He	33.60495321	3.850769455	1.75605994	
He	0.5804955918	57.18906317	9.771536126	
He	24.0730149	22.12869392	46.18395187	
He	4.162463277	62.53464305	34.04405058	
He	33.33684649	62.48426166	48.92444718	
He	20.54339181	3.79779426	30.84459301	
He	17.09199352	51.6754334	48.97139431	
He	61.47599832	59.57599657	38.67818811	
He	38.68499027	40.63298323	61.85186115	
He	48.80842861	17.49130902	48.68843101	
He	48.8006251	56.77357228	42.77107656	
He	12.34143777	14.23054145	65.6187382	
He	59.19963943	13.00163879	5.168712276	
He	21.50869633	21.19468379	26.6123933	
He	17.79447973	22.89015118	37.32617673	
He	16.64895375	24.58026177	9.458935613	
He	21.28610119	30.36743407	24.87569577	
He	37.15609774	35.74461789	33.6976558	
He	44.12420614	0.7641797583	53.08500032	
He	58.61978106	8.107045089	39.92424039	
He	32.33482001	26.07440264	20.93472396	
He	27.2903182	19.84261975	22.64632716	
He	45.8931077	1.40936013	29.09572249	
He	13.24455293	40.2345651	62.74216116	
He	57.57829126	46.34677218	6.870509021	
He	26.06199451	54.29198947	55.1844094	
He	41.55446724	6.917879688	15.80314059	
He	55.5456678	18.60957001	27.28841192	
He	0.7981217169	33.07645143	49.10188341	
He	56.60265113	5.386600295	16.88503217	
He	62.69365567	12.69540938	36.84356342	
He	4.791030684	22.4478531	51.45684781	
He	66.88609595	14.46578046	9.059855403	
He	25.12405764	44.79923916	24.59801331	
He	63.92578166	0.02195439432	10.77080223	
He	5.474152902	54.42391532	5.123846079	
He	1.002499561	67.90530491	54.57492621	
He	56.00992239	31.26920042	10.6505105	
He	22.84285531	6.12276996	55.33282949	
He	11.86436613	66.72478507	26.30608924	
He	48.22369859	66.99678523	46.57242808	
He	30.37935448	50.58649307	13.83358944	
He	32.19657315	15.52899459	2.377516203	
He	64.23207559	61.78388139	65.14026156	
He	50.06853408	67.53085779	35.11263004	
He	4.787810334	26.1926734	57.12867192	
He	15.83836812	7.187183871	66.40015906	
He	53.57007667	8.425827377	6.349312853	
He	59.75900247	5.507119133	2.47859079	
He	45.58356279	48.36669062	66.89802264	
He	8.533201161	59.13903639	67.59321858	
He	36.68283576	34.88827134	10.5813966	
He	15.74763797	26.45020148	62.95018595	
He	54.88104371	67.74199625	60.70978572	
He	25.79912768	26.90629372	18.88249191	
He	63.97522319	50.18050783	32.21837548	
He	58.91002905	50.61722794	25.99973374	
He	27.09264655	15.44975363	66.04978479	
He	57.05297708	62.38969682	43.98938533	
He	54.09012987	18.37401306	7.65057562	
He	11.73546426	43.7277663	55.10158063	
He	2.347821697	16.07650894	15.58018174	
He	47.97152762	25.17090707	60.94859498	
He	47.16079232	11.30136332	44.05558098	
He	36.4619533	24.82246576	10.7514197	
He	52.65219451	56.93981156	4.749724924	
He	44.86595994	42.49918123	42.77019915	
He	52.82190672	42.34383156	40.72167147	
He	47.10352884	43.69855046	11.15076896	
He	51.7387402	37.59625746	58.17261052	
He	17.42602913	3.080103372	51.36306942	
He	30.38510312	49.99272466	35.14362577	
He	6.472681204	50.0239606	46.40762514	
He	49.81673578	31.96920184	63.43669413	
He	43.03333269	18.63106129	25.74143991	
He	22.7740195	33.50272288	11.9607598	
He	17.55479236	32.44999384	51.00711571	
He	49.32105345	24.28233061	47.108248	
